id_log,nivel,servicio,evento,duracion_ms,timestamp
L-0005351,WARNING,streamlit,agregacion,486,2026-04-15T07:20:31
L-0005352,INFO,etl,validacion,155,2026-04-15T09:55:07
L-0005353,INFO,etl,voto_emitido,298,2026-04-15T08:47:12
L-0005354,INFO,etl,registro,139,2026-04-15T11:44:27
L-0005355,WARNING,etl,registro,420,2026-04-15T15:04:50
L-0005356,INFO,simulador,agregacion,131,2026-04-15T11:05:54
L-0005357,INFO,etl,auditoria_diaria,20,2026-04-15T10:48:59
L-0005358,INFO,auditoria,agregacion,50,2026-04-15T12:06:10
L-0005359,INFO,etl,agregacion,274,2026-04-15T09:23:04
L-0005360,INFO,streamlit,auditoria_diaria,29,2026-04-15T08:39:16
L-0005361,INFO,validador,auditoria_diaria,41,2026-04-15T13:24:20
L-0005362,WARNING,auditoria,validacion,347,2026-04-15T15:22:54
L-0005363,INFO,streamlit,registro,259,2026-04-15T09:05:00
L-0005364,INFO,streamlit,reporte,275,2026-04-15T10:27:09
L-0005365,INFO,streamlit,voto_emitido,53,2026-04-15T07:12:57
L-0005366,WARNING,streamlit,auditoria_diaria,587,2026-04-15T15:19:59
L-0005367,INFO,etl,voto_emitido,170,2026-04-15T13:11:24
L-0005368,INFO,streamlit,auditoria_diaria,80,2026-04-15T10:48:08
L-0005369,INFO,etl,registro,86,2026-04-15T12:40:38
L-0005370,WARNING,etl,reporte,432,2026-04-15T11:02:05
L-0005371,INFO,streamlit,voto_emitido,275,2026-04-15T12:40:43
L-0005372,WARNING,streamlit,validacion,513,2026-04-15T10:42:31
L-0005373,INFO,etl,auditoria_diaria,231,2026-04-15T11:11:14
L-0005374,INFO,simulador,reporte,123,2026-04-15T10:51:29
L-0005375,WARNING,simulador,agregacion,465,2026-04-15T09:27:43
L-0005376,INFO,etl,validacion,66,2026-04-15T13:56:22
L-0005377,INFO,streamlit,validacion,39,2026-04-15T15:01:56
L-0005378,INFO,simulador,auditoria_diaria,215,2026-04-15T11:15:03
L-0005379,INFO,streamlit,reporte,21,2026-04-15T14:33:29
L-0005380,INFO,auditoria,voto_emitido,316,2026-04-15T11:40:40
L-0005381,INFO,streamlit,registro,149,2026-04-15T11:01:29
L-0005382,INFO,simulador,validacion,30,2026-04-15T12:00:52
L-0005383,INFO,validador,auditoria_diaria,172,2026-04-15T16:19:27
L-0005384,INFO,etl,validacion,239,2026-04-15T16:50:21
L-0005385,INFO,etl,registro,288,2026-04-15T09:17:38
L-0005386,INFO,streamlit,reporte,24,2026-04-15T08:19:19
L-0005387,INFO,etl,reporte,75,2026-04-15T07:50:38
L-0005388,INFO,streamlit,agregacion,180,2026-04-15T16:23:39
L-0005389,INFO,validador,voto_emitido,141,2026-04-15T12:07:50
L-0005390,INFO,validador,agregacion,55,2026-04-15T13:31:03
L-0005391,WARNING,auditoria,registro,352,2026-04-15T10:26:30
L-0005392,INFO,streamlit,agregacion,237,2026-04-15T09:13:01
L-0005393,INFO,validador,agregacion,220,2026-04-15T09:59:00
L-0005394,INFO,etl,agregacion,293,2026-04-15T16:34:08
L-0005395,ERROR,validador,reporte,1275,2026-04-15T13:29:02
L-0005396,WARNING,etl,agregacion,772,2026-04-15T10:06:26
L-0005397,INFO,streamlit,validacion,149,2026-04-15T11:09:51
L-0005398,INFO,streamlit,agregacion,278,2026-04-15T12:03:27
L-0005399,INFO,streamlit,auditoria_diaria,61,2026-04-15T09:10:07
L-0005400,INFO,etl,voto_emitido,215,2026-04-15T08:51:35
L-0005401,INFO,streamlit,registro,72,2026-04-15T08:06:58
L-0005402,INFO,streamlit,auditoria_diaria,95,2026-04-15T09:30:11
L-0005403,INFO,validador,auditoria_diaria,168,2026-04-15T11:51:42
L-0005404,INFO,etl,reporte,281,2026-04-15T16:23:46
L-0005405,INFO,etl,reporte,294,2026-04-15T15:06:12
L-0005406,WARNING,streamlit,auditoria_diaria,336,2026-04-15T10:19:47
L-0005407,INFO,auditoria,registro,168,2026-04-15T13:16:46
L-0005408,WARNING,etl,voto_emitido,549,2026-04-15T14:37:00
L-0005409,ERROR,validador,registro,1906,2026-04-15T13:19:39
L-0005410,INFO,simulador,reporte,178,2026-04-15T14:16:03
L-0005411,INFO,etl,reporte,316,2026-04-15T11:23:50
L-0005412,INFO,streamlit,registro,262,2026-04-15T07:24:26
L-0005413,INFO,etl,registro,246,2026-04-15T10:38:09
L-0005414,WARNING,streamlit,registro,631,2026-04-15T08:08:46
L-0005415,WARNING,validador,validacion,192,2026-04-15T15:03:51
L-0005416,INFO,simulador,reporte,108,2026-04-15T11:33:46
L-0005417,ERROR,validador,voto_emitido,775,2026-04-15T07:57:40
L-0005418,WARNING,simulador,agregacion,440,2026-04-15T12:36:43
L-0005419,WARNING,auditoria,registro,136,2026-04-15T15:20:45
L-0005420,INFO,simulador,reporte,318,2026-04-15T15:34:00
L-0005421,INFO,etl,voto_emitido,22,2026-04-15T08:39:28
L-0005422,INFO,etl,agregacion,170,2026-04-15T10:23:03
L-0005423,INFO,validador,reporte,112,2026-04-15T12:25:23
L-0005424,INFO,streamlit,validacion,22,2026-04-15T10:49:25
L-0005425,INFO,etl,auditoria_diaria,293,2026-04-15T14:38:10
L-0005426,WARNING,etl,agregacion,517,2026-04-15T07:44:23
L-0005427,INFO,simulador,registro,167,2026-04-15T11:35:01
L-0005428,INFO,simulador,registro,240,2026-04-15T12:56:01
L-0005429,INFO,streamlit,auditoria_diaria,116,2026-04-15T11:29:28
L-0005430,INFO,simulador,reporte,271,2026-04-15T12:33:57
L-0005431,INFO,simulador,registro,192,2026-04-15T11:49:53
L-0005432,WARNING,simulador,voto_emitido,618,2026-04-15T16:00:41
L-0005433,INFO,etl,validacion,264,2026-04-15T09:24:53
L-0005434,INFO,streamlit,reporte,178,2026-04-15T07:51:54
L-0005435,INFO,streamlit,voto_emitido,75,2026-04-15T08:02:03
L-0005436,ERROR,streamlit,agregacion,1571,2026-04-15T09:11:53
L-0005437,INFO,validador,registro,51,2026-04-15T11:31:47
L-0005438,INFO,validador,voto_emitido,87,2026-04-15T12:46:35
L-0005439,WARNING,auditoria,registro,445,2026-04-15T12:12:09
L-0005440,INFO,simulador,agregacion,17,2026-04-15T09:21:52
L-0005441,INFO,validador,voto_emitido,116,2026-04-15T08:38:38
L-0005442,INFO,auditoria,agregacion,56,2026-04-15T07:14:09
L-0005443,INFO,validador,validacion,23,2026-04-15T13:18:21
L-0005444,INFO,etl,voto_emitido,294,2026-04-15T15:34:09
L-0005445,INFO,validador,validacion,39,2026-04-15T14:50:25
L-0005446,INFO,auditoria,agregacion,272,2026-04-15T13:57:07
L-0005447,INFO,etl,validacion,98,2026-04-15T10:56:18
L-0005448,WARNING,auditoria,registro,557,2026-04-15T09:49:09
L-0005449,INFO,streamlit,voto_emitido,259,2026-04-15T12:32:30
L-0005450,INFO,etl,reporte,159,2026-04-15T09:38:00
L-0005451,INFO,streamlit,agregacion,51,2026-04-15T07:21:17
L-0005452,INFO,etl,auditoria_diaria,272,2026-04-15T15:25:34
L-0005453,INFO,streamlit,reporte,197,2026-04-15T08:10:20
L-0005454,INFO,simulador,reporte,26,2026-04-15T10:28:17
L-0005455,INFO,streamlit,reporte,267,2026-04-15T07:38:20
L-0005456,ERROR,etl,registro,850,2026-04-15T15:12:57
L-0005457,ERROR,streamlit,auditoria_diaria,1945,2026-04-15T16:02:21
L-0005458,INFO,auditoria,registro,243,2026-04-15T11:52:16
L-0005459,INFO,etl,validacion,202,2026-04-15T11:34:56
L-0005460,INFO,streamlit,reporte,148,2026-04-15T08:42:10
L-0005461,INFO,etl,validacion,200,2026-04-15T07:04:44
L-0005462,INFO,etl,reporte,225,2026-04-15T10:10:54
L-0005463,INFO,etl,agregacion,161,2026-04-15T10:09:43
L-0005464,INFO,etl,voto_emitido,248,2026-04-15T10:00:16
L-0005465,INFO,etl,voto_emitido,232,2026-04-15T11:50:26
L-0005466,WARNING,etl,validacion,184,2026-04-15T07:34:42
L-0005467,INFO,simulador,validacion,92,2026-04-15T12:53:08
L-0005468,INFO,simulador,validacion,71,2026-04-15T10:35:21
L-0005469,INFO,auditoria,voto_emitido,52,2026-04-15T08:16:08
L-0005470,INFO,auditoria,auditoria_diaria,174,2026-04-15T12:53:47
L-0005471,WARNING,auditoria,auditoria_diaria,745,2026-04-15T11:05:01
L-0005472,INFO,streamlit,registro,35,2026-04-15T15:27:35
L-0005473,INFO,validador,auditoria_diaria,198,2026-04-15T15:03:24
L-0005474,WARNING,simulador,auditoria_diaria,479,2026-04-15T16:59:49
L-0005475,WARNING,simulador,auditoria_diaria,343,2026-04-15T11:45:21
L-0005476,INFO,validador,registro,233,2026-04-15T08:50:53
L-0005477,WARNING,etl,reporte,556,2026-04-15T11:41:24
L-0005478,ERROR,validador,registro,1762,2026-04-15T14:17:36
L-0005479,WARNING,streamlit,agregacion,576,2026-04-15T14:47:07
L-0005480,INFO,simulador,voto_emitido,96,2026-04-15T13:17:53
L-0005481,INFO,etl,validacion,31,2026-04-15T12:57:08
L-0005482,INFO,etl,validacion,193,2026-04-15T13:18:25
L-0005483,INFO,auditoria,registro,36,2026-04-15T07:05:56
L-0005484,INFO,etl,reporte,264,2026-04-15T16:54:31
L-0005485,WARNING,streamlit,reporte,730,2026-04-15T13:53:10
L-0005486,WARNING,auditoria,agregacion,733,2026-04-15T08:43:28
L-0005487,WARNING,auditoria,reporte,350,2026-04-15T07:42:07
L-0005488,WARNING,streamlit,voto_emitido,653,2026-04-15T07:33:58
L-0005489,INFO,streamlit,voto_emitido,94,2026-04-15T15:18:02
L-0005490,INFO,streamlit,reporte,130,2026-04-15T07:42:37
L-0005491,ERROR,etl,voto_emitido,1668,2026-04-15T14:07:35
L-0005492,INFO,validador,voto_emitido,57,2026-04-15T14:46:28
L-0005493,INFO,etl,agregacion,236,2026-04-15T07:50:51
L-0005494,INFO,streamlit,validacion,31,2026-04-15T09:51:00
L-0005495,INFO,validador,auditoria_diaria,302,2026-04-15T09:17:55
L-0005496,INFO,auditoria,reporte,50,2026-04-15T12:28:59
L-0005497,INFO,auditoria,reporte,47,2026-04-15T15:40:12
L-0005498,INFO,validador,agregacion,289,2026-04-15T15:25:12
L-0005499,INFO,simulador,agregacion,122,2026-04-15T09:47:56
L-0005500,INFO,streamlit,registro,169,2026-04-15T12:56:33
L-0005501,ERROR,etl,agregacion,1472,2026-04-15T15:45:45
L-0005502,WARNING,validador,registro,680,2026-04-15T15:28:47
L-0005503,WARNING,streamlit,voto_emitido,449,2026-04-15T08:10:40
L-0005504,INFO,etl,registro,111,2026-04-15T10:05:28
L-0005505,INFO,auditoria,voto_emitido,50,2026-04-15T08:26:29
L-0005506,WARNING,streamlit,agregacion,613,2026-04-15T08:23:26
L-0005507,INFO,simulador,voto_emitido,65,2026-04-15T12:03:05
L-0005508,INFO,auditoria,agregacion,165,2026-04-15T11:52:51
L-0005509,INFO,etl,validacion,303,2026-04-15T12:58:57
L-0005510,INFO,streamlit,agregacion,294,2026-04-15T13:25:28
L-0005511,ERROR,etl,agregacion,1896,2026-04-15T12:56:35
L-0005512,INFO,simulador,validacion,142,2026-04-15T08:50:11
L-0005513,INFO,validador,reporte,192,2026-04-15T10:52:34
L-0005514,INFO,simulador,registro,167,2026-04-15T14:02:21
L-0005515,WARNING,etl,validacion,397,2026-04-15T15:51:00
L-0005516,INFO,simulador,auditoria_diaria,22,2026-04-15T12:49:50
L-0005517,INFO,streamlit,agregacion,155,2026-04-15T09:19:07
L-0005518,INFO,simulador,registro,44,2026-04-15T16:18:04
L-0005519,INFO,validador,agregacion,264,2026-04-15T08:39:28
L-0005520,INFO,streamlit,reporte,34,2026-04-15T09:12:17
L-0005521,WARNING,simulador,voto_emitido,673,2026-04-15T15:26:56
L-0005522,INFO,simulador,registro,166,2026-04-15T15:55:13
L-0005523,INFO,streamlit,reporte,287,2026-04-15T10:44:09
L-0005524,INFO,etl,voto_emitido,151,2026-04-15T12:04:25
L-0005525,INFO,streamlit,validacion,200,2026-04-15T08:02:12
L-0005526,ERROR,etl,reporte,635,2026-04-15T09:33:18
L-0005527,INFO,auditoria,reporte,96,2026-04-15T16:54:37
L-0005528,INFO,validador,validacion,291,2026-04-15T16:45:23
L-0005529,INFO,streamlit,auditoria_diaria,88,2026-04-15T15:08:22
L-0005530,WARNING,etl,auditoria_diaria,279,2026-04-15T07:56:37
L-0005531,INFO,streamlit,agregacion,181,2026-04-15T15:59:44
L-0005532,INFO,etl,agregacion,120,2026-04-15T16:18:30
L-0005533,INFO,auditoria,auditoria_diaria,25,2026-04-15T09:49:44
L-0005534,WARNING,simulador,validacion,267,2026-04-15T11:38:57
L-0005535,WARNING,auditoria,registro,772,2026-04-15T11:43:25
L-0005536,INFO,streamlit,registro,319,2026-04-15T16:56:30
L-0005537,INFO,streamlit,voto_emitido,238,2026-04-15T07:57:56
L-0005538,INFO,auditoria,agregacion,160,2026-04-15T11:23:59
L-0005539,INFO,streamlit,validacion,126,2026-04-15T16:50:07
L-0005540,ERROR,etl,agregacion,2409,2026-04-15T12:49:45
L-0005541,INFO,auditoria,reporte,303,2026-04-15T13:08:56
L-0005542,ERROR,simulador,validacion,615,2026-04-15T14:37:35
L-0005543,INFO,etl,auditoria_diaria,140,2026-04-15T16:41:04
L-0005544,INFO,etl,voto_emitido,172,2026-04-15T15:18:41
L-0005545,INFO,streamlit,reporte,125,2026-04-15T14:47:37
L-0005546,INFO,auditoria,agregacion,230,2026-04-15T07:03:45
L-0005547,WARNING,simulador,agregacion,579,2026-04-15T14:11:30
L-0005548,INFO,auditoria,reporte,99,2026-04-15T08:41:17
L-0005549,WARNING,simulador,registro,185,2026-04-15T08:57:08
L-0005550,INFO,streamlit,auditoria_diaria,277,2026-04-15T10:36:50
L-0005551,INFO,auditoria,registro,86,2026-04-15T13:57:33
L-0005552,INFO,etl,auditoria_diaria,101,2026-04-15T11:32:24
L-0005553,INFO,auditoria,agregacion,277,2026-04-15T10:56:39
L-0005554,WARNING,simulador,validacion,446,2026-04-15T12:14:01
L-0005555,INFO,validador,auditoria_diaria,54,2026-04-15T08:26:10
L-0005556,ERROR,simulador,auditoria_diaria,534,2026-04-15T12:08:55
L-0005557,INFO,streamlit,registro,52,2026-04-15T09:39:44
L-0005558,INFO,simulador,voto_emitido,26,2026-04-15T13:31:13
L-0005559,WARNING,streamlit,auditoria_diaria,436,2026-04-15T10:01:46
L-0005560,WARNING,simulador,registro,515,2026-04-15T07:37:56
L-0005561,WARNING,streamlit,auditoria_diaria,176,2026-04-15T13:45:07
L-0005562,INFO,streamlit,validacion,281,2026-04-15T08:48:39
L-0005563,INFO,streamlit,registro,187,2026-04-15T16:34:06
L-0005564,INFO,streamlit,agregacion,290,2026-04-15T11:21:06
L-0005565,INFO,etl,registro,47,2026-04-15T13:46:50
L-0005566,INFO,etl,agregacion,85,2026-04-15T13:47:32
L-0005567,INFO,simulador,auditoria_diaria,302,2026-04-15T09:26:24
L-0005568,ERROR,streamlit,voto_emitido,1108,2026-04-15T09:20:04
L-0005569,INFO,auditoria,auditoria_diaria,64,2026-04-15T14:27:37
L-0005570,WARNING,auditoria,reporte,300,2026-04-15T11:48:12
L-0005571,ERROR,validador,reporte,2027,2026-04-15T12:28:03
L-0005572,INFO,validador,registro,254,2026-04-15T11:54:54
L-0005573,INFO,etl,voto_emitido,153,2026-04-15T14:41:43
L-0005574,INFO,simulador,auditoria_diaria,48,2026-04-15T10:15:33
L-0005575,INFO,auditoria,agregacion,98,2026-04-15T09:52:34
L-0005576,INFO,etl,reporte,285,2026-04-15T08:02:41
L-0005577,INFO,validador,agregacion,249,2026-04-15T14:02:36
L-0005578,INFO,etl,agregacion,247,2026-04-15T14:23:34
L-0005579,INFO,streamlit,reporte,125,2026-04-15T07:34:16
L-0005580,INFO,simulador,validacion,157,2026-04-15T07:12:43
L-0005581,INFO,auditoria,reporte,104,2026-04-15T08:13:48
L-0005582,INFO,validador,reporte,185,2026-04-15T07:18:55
L-0005583,INFO,simulador,validacion,88,2026-04-15T15:17:40
L-0005584,INFO,simulador,reporte,170,2026-04-15T13:03:55
L-0005585,INFO,streamlit,voto_emitido,181,2026-04-15T15:49:27
L-0005586,ERROR,etl,validacion,2399,2026-04-15T10:38:51
L-0005587,INFO,streamlit,auditoria_diaria,131,2026-04-15T08:57:34
L-0005588,INFO,simulador,registro,143,2026-04-15T07:51:21
L-0005589,WARNING,etl,validacion,433,2026-04-15T13:55:43
L-0005590,INFO,streamlit,registro,179,2026-04-15T15:17:13
L-0005591,INFO,simulador,reporte,99,2026-04-15T13:17:01
L-0005592,INFO,auditoria,validacion,46,2026-04-15T07:45:30
L-0005593,INFO,etl,agregacion,93,2026-04-15T14:04:33
L-0005594,INFO,streamlit,registro,26,2026-04-15T08:35:34
L-0005595,INFO,streamlit,reporte,227,2026-04-15T15:06:38
L-0005596,INFO,etl,auditoria_diaria,74,2026-04-15T11:54:35
L-0005597,WARNING,etl,validacion,146,2026-04-15T09:04:15
L-0005598,INFO,streamlit,registro,287,2026-04-15T09:31:11
L-0005599,INFO,simulador,reporte,140,2026-04-15T11:18:26
L-0005600,WARNING,auditoria,registro,657,2026-04-15T09:27:57
L-0005601,INFO,streamlit,agregacion,99,2026-04-15T11:39:24
L-0005602,INFO,etl,reporte,212,2026-04-15T11:27:16
L-0005603,ERROR,simulador,voto_emitido,627,2026-04-15T10:23:26
L-0005604,INFO,streamlit,auditoria_diaria,279,2026-04-15T08:34:51
L-0005605,WARNING,streamlit,auditoria_diaria,702,2026-04-15T08:14:17
L-0005606,INFO,etl,reporte,79,2026-04-15T10:15:46
L-0005607,INFO,etl,agregacion,145,2026-04-15T10:42:10
L-0005608,INFO,etl,voto_emitido,238,2026-04-15T10:33:49
L-0005609,ERROR,streamlit,reporte,1920,2026-04-15T11:15:24
L-0005610,WARNING,etl,reporte,230,2026-04-15T16:35:06
L-0005611,INFO,streamlit,registro,208,2026-04-15T13:04:55
L-0005612,WARNING,auditoria,auditoria_diaria,752,2026-04-15T13:40:33
L-0005613,INFO,etl,validacion,138,2026-04-15T12:37:14
L-0005614,INFO,etl,agregacion,134,2026-04-15T16:32:56
L-0005615,ERROR,simulador,registro,1222,2026-04-15T09:19:33
L-0005616,INFO,auditoria,auditoria_diaria,30,2026-04-15T16:06:16
L-0005617,INFO,streamlit,agregacion,281,2026-04-15T09:32:51
L-0005618,INFO,streamlit,reporte,290,2026-04-15T09:49:05
L-0005619,INFO,streamlit,voto_emitido,79,2026-04-15T14:01:04
L-0005620,WARNING,etl,agregacion,366,2026-04-15T13:03:48
L-0005621,INFO,streamlit,registro,160,2026-04-15T15:48:30
L-0005622,INFO,simulador,agregacion,95,2026-04-15T12:04:21
L-0005623,INFO,etl,agregacion,241,2026-04-15T14:12:46
L-0005624,INFO,auditoria,registro,143,2026-04-15T15:22:37
L-0005625,INFO,validador,voto_emitido,48,2026-04-15T11:33:39
L-0005626,INFO,auditoria,reporte,152,2026-04-15T13:35:37
L-0005627,INFO,etl,registro,197,2026-04-15T13:18:58
L-0005628,INFO,validador,voto_emitido,31,2026-04-15T09:16:52
L-0005629,INFO,simulador,agregacion,57,2026-04-15T16:00:06
L-0005630,INFO,simulador,validacion,147,2026-04-15T16:16:41
L-0005631,WARNING,streamlit,auditoria_diaria,420,2026-04-15T09:20:58
L-0005632,WARNING,streamlit,reporte,380,2026-04-15T12:37:54
L-0005633,WARNING,validador,agregacion,796,2026-04-15T10:33:02
L-0005634,INFO,auditoria,voto_emitido,140,2026-04-15T11:41:45
L-0005635,INFO,streamlit,registro,295,2026-04-15T14:36:21
L-0005636,INFO,etl,voto_emitido,147,2026-04-15T07:07:38
L-0005637,INFO,streamlit,validacion,43,2026-04-15T10:51:29
L-0005638,WARNING,streamlit,agregacion,356,2026-04-15T07:38:22
L-0005639,WARNING,etl,voto_emitido,645,2026-04-15T07:06:35
L-0005640,INFO,streamlit,validacion,198,2026-04-15T11:49:08
L-0005641,INFO,auditoria,registro,124,2026-04-15T14:32:06
L-0005642,INFO,streamlit,voto_emitido,238,2026-04-15T10:49:10
L-0005643,INFO,simulador,registro,179,2026-04-15T16:14:55
L-0005644,INFO,auditoria,voto_emitido,128,2026-04-15T07:50:09
L-0005645,INFO,etl,reporte,243,2026-04-15T10:41:04
L-0005646,INFO,auditoria,auditoria_diaria,251,2026-04-15T15:25:49
L-0005647,ERROR,streamlit,registro,1541,2026-04-15T10:09:53
L-0005648,INFO,streamlit,auditoria_diaria,270,2026-04-15T09:52:13
L-0005649,INFO,streamlit,reporte,300,2026-04-15T11:34:48
L-0005650,INFO,auditoria,agregacion,114,2026-04-15T10:38:00
L-0005651,INFO,simulador,reporte,272,2026-04-15T15:44:42
L-0005652,INFO,auditoria,agregacion,70,2026-04-15T14:49:37
L-0005653,INFO,streamlit,registro,218,2026-04-15T16:17:43
L-0005654,INFO,simulador,agregacion,154,2026-04-15T08:25:03
L-0005655,WARNING,simulador,registro,267,2026-04-15T11:48:15
L-0005656,ERROR,etl,validacion,2478,2026-04-15T10:15:55
L-0005657,INFO,auditoria,agregacion,82,2026-04-15T07:04:19
L-0005658,WARNING,etl,voto_emitido,741,2026-04-15T07:23:00
L-0005659,INFO,validador,agregacion,39,2026-04-15T14:08:21
L-0005660,INFO,streamlit,auditoria_diaria,260,2026-04-15T12:06:42
L-0005661,WARNING,etl,validacion,459,2026-04-15T09:47:53
L-0005662,INFO,streamlit,agregacion,302,2026-04-15T14:29:15
L-0005663,WARNING,streamlit,agregacion,157,2026-04-15T13:24:23
L-0005664,INFO,simulador,validacion,153,2026-04-15T15:48:00
L-0005665,WARNING,streamlit,auditoria_diaria,221,2026-04-15T11:33:10
L-0005666,WARNING,simulador,reporte,373,2026-04-15T16:30:52
L-0005667,WARNING,streamlit,agregacion,329,2026-04-15T08:56:48
L-0005668,INFO,simulador,reporte,145,2026-04-15T15:13:07
L-0005669,INFO,simulador,voto_emitido,45,2026-04-15T09:56:40
L-0005670,WARNING,streamlit,agregacion,283,2026-04-15T09:13:44
L-0005671,INFO,simulador,auditoria_diaria,246,2026-04-15T14:32:19
L-0005672,INFO,validador,auditoria_diaria,190,2026-04-15T10:32:37
L-0005673,ERROR,etl,registro,993,2026-04-15T08:05:25
L-0005674,INFO,streamlit,agregacion,87,2026-04-15T07:39:29
L-0005675,INFO,streamlit,auditoria_diaria,309,2026-04-15T09:49:57
L-0005676,INFO,auditoria,reporte,228,2026-04-15T15:33:18
L-0005677,INFO,streamlit,agregacion,105,2026-04-15T14:27:37
L-0005678,WARNING,streamlit,registro,328,2026-04-15T11:07:40
L-0005679,INFO,streamlit,registro,93,2026-04-15T13:50:26
L-0005680,WARNING,simulador,auditoria_diaria,459,2026-04-15T14:39:58
L-0005681,ERROR,auditoria,validacion,512,2026-04-15T07:39:45
L-0005682,INFO,etl,auditoria_diaria,146,2026-04-15T09:15:11
L-0005683,INFO,validador,auditoria_diaria,269,2026-04-15T14:02:31
L-0005684,INFO,etl,registro,243,2026-04-15T07:00:28
L-0005685,INFO,streamlit,registro,76,2026-04-15T15:31:48
L-0005686,WARNING,streamlit,registro,316,2026-04-15T15:35:53
L-0005687,INFO,streamlit,voto_emitido,280,2026-04-15T10:24:13
L-0005688,INFO,streamlit,voto_emitido,233,2026-04-15T07:57:59
L-0005689,WARNING,validador,agregacion,406,2026-04-15T16:26:54
L-0005690,INFO,simulador,agregacion,178,2026-04-15T12:45:18
L-0005691,INFO,streamlit,auditoria_diaria,242,2026-04-15T07:52:17
L-0005692,INFO,etl,agregacion,193,2026-04-15T15:59:33
L-0005693,INFO,simulador,registro,307,2026-04-15T13:12:16
L-0005694,INFO,validador,registro,119,2026-04-15T13:33:23
L-0005695,INFO,auditoria,reporte,298,2026-04-15T12:12:03
L-0005696,INFO,etl,agregacion,63,2026-04-15T08:42:13
L-0005697,INFO,validador,registro,175,2026-04-15T14:50:25
L-0005698,INFO,streamlit,agregacion,189,2026-04-15T16:06:18
L-0005699,INFO,simulador,agregacion,140,2026-04-15T15:21:06
L-0005700,INFO,etl,reporte,163,2026-04-15T11:26:27
L-0005701,WARNING,validador,reporte,492,2026-04-15T08:41:57
L-0005702,INFO,streamlit,agregacion,125,2026-04-15T11:00:27
L-0005703,INFO,validador,reporte,65,2026-04-15T12:41:48
L-0005704,INFO,etl,validacion,289,2026-04-15T08:32:35
L-0005705,INFO,etl,voto_emitido,110,2026-04-15T11:02:19
L-0005706,WARNING,streamlit,voto_emitido,733,2026-04-15T15:56:58
